"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CEBPD",97.6298505005868,-1.64075420914539,0.636477032980825,-2.57786868044745,0.00994117694562463,0.626367244463658
"EAPP",442.003429967561,0.681157936900358,0.264379380057312,2.57644123665279,0.00998231715006676,0.626655499332763
"SDF4",760.0576453888,0.679208115936098,0.26381507520431,2.57456142493028,0.010036726326688,0.627771590462697
"PORCN",327.183741006231,0.596475778329535,0.231905329565279,2.57206584879988,0.0101093661618398,0.630015699205859
"TADA3",550.132942231845,0.496034103244198,0.19324778514071,2.5668294354992,0.010263308254986,0.63729194519547
"SRRM2-AS1",53.8939218618578,1.10965321454507,0.432819739844722,2.5637768160555,0.0103540099536801,0.640321513525363
"GSTO2",286.579973702831,-0.729745853221375,0.284759053933911,-2.56267831747587,0.010386823477655,0.640321513525363
"IL2RB",3874.11123881447,0.863589295988952,0.337315176712601,2.56018511946395,0.0104616419918991,0.641695484058706
"HMCES",466.906979845398,0.401314050041908,0.156917537710729,2.55748373251761,0.010543248917285,0.643025622578043
"MPRIP",6037.5744396614,-0.304358974054654,0.11919905819382,-2.55336727207827,0.0106686932077681,0.644796365940684
"CHDH",1107.01136089319,1.06218517219467,0.416081385198052,2.55283031152445,0.0106851539226954,0.644796365940684
"E2F2",31.2262047209907,-2.15578566701728,0.845288124127006,-2.55035603303161,0.0107612959448586,0.647112596150829
"SLC7A5",1089.61235940531,-0.751396388938743,0.29519945335927,-2.54538543479029,0.0109157176406803,0.648261686032735
"VAMP5",205.483107112408,0.590231586760463,0.232013467755694,2.54395398883467,0.0109605521219183,0.648261686032735
"SLC6A9",40.0814294539617,-2.13739347680168,0.840508844483695,-2.54297559249913,0.0109912906585975,0.648261686032735
"GOT1",460.54508662624,-0.562684123693067,0.221320716915495,-2.54239246797629,0.0110096472449481,0.648261686032735
"NSUN3",1691.05343861809,0.271312821744805,0.106746470742529,2.54165613024535,0.011032865849767,0.648261686032735
"NR5A2",190.514717369076,1.13345964618658,0.446179721853775,2.54036566582926,0.0110736624307743,0.648261686032735
"CENPL",557.886166990249,-0.570122710521224,0.224551792983909,-2.53893635381517,0.0111190048945617,0.648261686032735
"UBTD2",2352.25872990504,0.490102762699617,0.193227877162369,2.53639780086072,0.0111999428197348,0.648261686032735
"PLPP1",4747.8755244681,0.960497942961274,0.378825454523937,2.53546305162707,0.0112298774369083,0.648261686032735
"SLC6A16",510.473555707627,0.546439445772951,0.215565094028523,2.53491618499537,0.0112474233398064,0.648261686032735
"LINC02728",121.923969306995,0.994079286009477,0.392583510102974,2.53214732770801,0.0113366347350272,0.648261686032735
"UBE2Z",1016.86857373341,0.34654843875445,0.136870285752975,2.53194794507776,0.0113430829399369,0.648261686032735
"CTU1",56.0365057388859,0.973322625393588,0.384501881552523,2.53138585814861,0.0113612788452202,0.648261686032735
"MAGED1",2636.39572208137,0.326631333965743,0.129085367315435,2.53035135398098,0.0113948356095888,0.648261686032735
"BET1L",362.11751831375,0.891703884650977,0.352452255431656,2.5299990875612,0.0114062823283182,0.648261686032735
"SLC12A2",3027.72909363847,-0.387620652253975,0.153285748327157,-2.52874553886562,0.0114470985917651,0.648261686032735
"SPIDR",10368.2912003425,-0.339107515703892,0.134116208503996,-2.52846035155987,0.0114564025359477,0.648261686032735
"DONSON",395.937998665191,-0.479328421819142,0.189589556148734,-2.52824275532934,0.0114635059041126,0.648261686032735
"MMAA",400.107135184065,0.380231095297469,0.150458206339564,2.52715424799986,0.0114990986435962,0.648261686032735
"MELK",3223.81254111731,-0.447006030185809,0.177228160736301,-2.52220656315963,0.0116621203875972,0.653154964714515
"YWHAE",88.3344152891656,1.50205399477287,0.596090111149803,2.51984384017971,0.0117406908550987,0.655413550080394
"ITGB3",128.526018355834,1.51065435954043,0.600764331864385,2.51455400964356,0.0119183045866518,0.663168519500126
"PRKX",3630.02996130474,0.652753855586705,0.259867361955086,2.51187317512971,0.0120092238929945,0.666064980835404
"ZNF687",322.95802137997,0.620964310477767,0.247365366577836,2.51031225214939,0.0120624446482726,0.666163778928561
"OPTN",5512.32461217213,0.343392684111971,0.13683474280969,2.50954309600714,0.0120887463675331,0.666163778928561
"LINC02631",100.192230401487,-1.29654609895158,0.516996470415862,-2.50784323132548,0.0121470545548545,0.667231477439414
"ADA",1671.38894220229,-0.552869930562381,0.220626629234749,-2.50590752566918,0.012213755865992,0.668076861763064
"LINC02798",1164.50906292454,-0.726921139257471,0.290589878107286,-2.50153633702648,0.012365575217763,0.668076861763064
"LGALS8",2494.6357656363,0.810178014929828,0.323955004855557,2.50089673808579,0.0123879292781606,0.668076861763064
"TIRAP",278.397002821801,0.399623101632616,0.159804248617259,2.50070386169605,0.012394677351963,0.668076861763064
"RBM38",579.820428046907,0.531712292687228,0.212667738392272,2.50020194274351,0.0124122530121665,0.668076861763064
"FADS2",4474.89828451908,-0.743630783265231,0.297506560532929,-2.49954415100343,0.0124353202767194,0.668076861763064
"GPT2",151.150417003292,-1.27617055394068,0.511815137757779,-2.49342088538351,0.0126518775753356,0.670037835282111
"ALPK1",836.266039183272,-0.998240073658374,0.400541243474412,-2.49222792888779,0.012694454487964,0.670037835282111
"TRA2B",7201.09732680146,-0.415951162401738,0.166902410037545,-2.49218188226382,0.0126961004424486,0.670037835282111
"TEC",267.260376070635,1.22459278641862,0.491445152767638,2.49181984911675,0.0127090480405045,0.670037835282111
"ATF3",550.905038835471,-1.0465588925284,0.420446218401034,-2.48916233926063,0.0128044483718976,0.670037835282111
"ARID5A",788.51918807466,0.669205524323067,0.268853630077846,2.48910726676556,0.0128064320703818,0.670037835282111
"BHLHE40-AS1",861.755732675314,0.89752578076485,0.360597030041173,2.48899937046728,0.012810319258328,0.670037835282111
"PDE9A",645.780637502332,1.20568097065031,0.484691230347908,2.48752379898618,0.0128635846548768,0.670037835282111
"KRT10-AS1",32.9984790208067,1.20327440149664,0.483760611318579,2.48733438263379,0.0128704364071722,0.670037835282111
"AARS1",841.439330753124,-0.734834964631507,0.29560584946358,-2.48586070257057,0.0129238541761321,0.670037835282111
"LYST",7908.80495198507,0.562281001245965,0.226234572729214,2.48538936583744,0.0129409804807083,0.670037835282111
"LOXL1",266.753645011088,0.549260237722324,0.221749175184291,2.47694376885887,0.0132512777343999,0.680402872660044
"ITGBL1",436.054208763148,1.01044734677379,0.407980946306372,2.4767022968151,0.0132602454968559,0.680402872660044
"CHMP4A",39.5218050168156,-2.4576217136937,0.992350446268827,-2.4765663409879,0.013265296969985,0.680402872660044
"GRAMD2B",575.35481691365,0.558957623433251,0.225832740352282,2.47509560642677,0.0133200513223568,0.680402872660044
"PPP1R26-AS1",33.2532373526379,1.92466846699593,0.77777902350642,2.47456977988305,0.0133396758789692,0.680402872660044
"AQP3",383.059694763184,-1.07123818304566,0.433473437575916,-2.47128910374824,0.0134626932714978,0.68258851231817
"TMEM268",518.622359677284,-0.682780511228999,0.276369934839254,-2.47053107142832,0.013491259821765,0.68258851231817
"GAB3",3559.24914831619,-0.423723473893591,0.171607558820626,-2.46914224994302,0.0135437367340146,0.68258851231817
"LACTB",556.2148965864,0.353995767201078,0.143465036789661,2.46747064736117,0.0136071376908359,0.68258851231817
"ACE",68.1488852976019,-1.6146132123766,0.654496111270539,-2.46695615844415,0.013626704050139,0.68258851231817
"TMTC1",2121.49208147399,0.807023437586168,0.327367114384159,2.46519397375737,0.0136939095983365,0.68258851231817
"ATOH8",79.8117376138569,0.984383007294734,0.399427269472873,2.46448623448727,0.0137209833895796,0.68258851231817
"SLC39A14",301.110823234586,0.833967016856934,0.338407924508059,2.46438382927724,0.0137249047013255,0.68258851231817
"ZBTB37",489.757665360751,0.381206997961587,0.154712885974762,2.46396410718997,0.0137409870900787,0.68258851231817
"RTTN",3493.73088223218,-0.269597250318784,0.109548357925849,-2.46098851158743,0.0138554802667502,0.686286765351344
"TFB1M",679.96670733578,0.240685638363233,0.0978836470782721,2.45889528585679,0.0139365260373268,0.68633385984973
"TFRC",4113.98368533413,0.594904153005778,0.242411728472346,2.45410631224323,0.0141235219502973,0.692627839529851
"CLEC12A",118.48577566849,-1.42557884999687,0.581099123891299,-2.45324556755576,0.014157365347625,0.692627839529851
"ZBTB16",791.394196285745,0.892045731551067,0.363724769555843,2.45252951191742,0.0141855742604141,0.692627839529851
"ATG4D",104.492007081031,0.58920890122104,0.240427475129937,2.45067208272519,0.0142589787271751,0.694234026779339
"GNAO1",631.328929605321,-0.792069553364163,0.323423224135202,-2.44901879103478,0.014324597473888,0.695453120417824
"HLA-DQB1",1072.31753792883,1.26006422852385,0.514782851724244,2.4477587477969,0.0143747870074312,0.695918360828688
"B3GLCT",926.285036615268,-0.463058045554461,0.189703017537631,-2.44096299344634,0.0146481557320076,0.70715519136661
"RHOU",120.704046406941,-0.63419131633154,0.260035911296872,-2.43886051418302,0.01473365411004,0.708224742956639
"JARID2",10043.2695071524,0.42481979518781,0.174221627688618,2.43838724746091,0.014752960277484,0.708224742956639
"MYO15B",115.808219272784,0.931158040026629,0.382275607609415,2.43582907591119,0.0148577032996331,0.711084973530882
"ZNF17",273.925168862626,0.51370992137573,0.210977029651176,2.43490925161419,0.0148955248860769,0.711084973530882
"ANXA2P2",57.8475003433701,-0.951523072078285,0.391379875342355,-2.43120081543782,0.0150488711641287,0.716409872252325
"CHID1",320.54072372886,0.552386744582295,0.227576002853943,2.42726270632679,0.01521323529988,0.722228328446933
"EDARADD",1179.98913350994,0.816274077533176,0.336632329273093,2.42482378117336,0.0153158190622113,0.725089798586127
"PIP5K1B",3119.23263702815,0.802065096324218,0.331175835481422,2.42187083232771,0.0154408378329453,0.728703223370605
"MBIP",469.621224270412,0.369822361760172,0.152755007517602,2.42101629118481,0.0154771836449352,0.728703223370605
"STARD8",365.842920609354,0.884152566312176,0.365677889026233,2.41784530277889,0.0156127127762434,0.730868558692674
"SEMA4A",162.650792668767,1.195546551378,0.494520524291239,2.41758732479605,0.0156237846369404,0.730868558692674
"JAM3",314.834741316916,-0.811607361448097,0.336011141651168,-2.41541800506922,0.0157171607850368,0.730868558692674
"STAT4-AS1",112.637865132736,-0.670299851269167,0.277554886213748,-2.41501729770652,0.0157344624358551,0.730868558692674
"YJU2B",255.904374565288,0.479965929151949,0.198745931749007,2.41497234649357,0.0157364043737657,0.730868558692674
"NSFL1C",841.766026398797,0.380114485028981,0.157783320242918,2.40909168626805,0.0159922797932455,0.737087715191474
"SLC7A1",2343.85187493935,-0.696819771376975,0.289470959385905,-2.40721823306641,0.0160745610083941,0.737087715191474
"MTSS1",161.922674365599,1.60636820532819,0.667483592294704,2.40660328414328,0.0161016502926689,0.737087715191474
"POLR3D",370.817398216554,0.505903840748154,0.210264330346236,2.40603739072194,0.0161266140654968,0.737087715191474
"FN1",943.997046692456,1.34770339100273,0.560143243573546,2.4059977630093,0.0161283634727975,0.737087715191474
"DUSP19",27.0102839501804,2.0359394466982,0.846940779398312,2.40387462290408,0.0162223359508999,0.739410621081177
"KIF22",1087.78266712413,-0.451790667851123,0.188045836707911,-2.40255607760614,0.0162809380984954,0.740113308042479
"N4BP3",93.2381808458846,1.1870325826903,0.494398786067835,2.40096176637341,0.016352044920785,0.741158408200039
"TNS1",1061.03658658463,-1.44881326179136,0.603713843323191,-2.39983442124873,0.016402489439618,0.741158408200039
"PRPF8",248.247559017532,1.55057078870963,0.64630297810038,2.39913916730986,0.016433667587584,0.741158408200039
"MAP9",69.5084050683473,1.06980813008422,0.446386385780328,2.39659667983398,0.016548127292535,0.744361694329304
"HELZ2",879.11209746265,1.08100599504778,0.451484447484995,2.39433717167789,0.0166504346097707,0.745166181292949
"LINC02481",300.88080120297,0.462308381391365,0.193107681867701,2.39404448813224,0.0166637274528444,0.745166181292949
"EIF4EBP1",462.467058276883,-0.695199645347965,0.290564523869238,-2.392582673516,0.0167302584492901,0.745166181292949
"MCF2L2",1043.08033465586,0.641043207163024,0.26800478199155,2.39190958608804,0.0167609707482748,0.745166181292949
"COPG1",1738.14149030263,0.378438974867179,0.158248750275598,2.39141841062321,0.0167834138160274,0.745166181292949
"SEC11C",1770.5216759949,0.400802879830229,0.167858655031397,2.38774032685571,0.0169523149778866,0.74700083929663
"MAP3K20-AS1",43.7719442802475,-1.57667856786412,0.660697452902473,-2.38638511611889,0.0170149226003491,0.74700083929663
"CYCS",1022.28385134762,-0.448087161801438,0.187843145908455,-2.38543258863335,0.0170590485157921,0.74700083929663
"SSH3",169.539834410654,-0.785315347512522,0.329348834123815,-2.38444854253618,0.0171047399492431,0.74700083929663
"PLCG2",996.522106560102,-0.526403173154662,0.220886486811778,-2.38313887260664,0.0171657173419514,0.74700083929663
"MRPL4",137.957194294128,0.993487825660551,0.417095116250145,2.38192150172462,0.0172225682781167,0.74700083929663
"CLK4",783.220347110989,0.398705188186106,0.167436749166758,2.38122867393356,0.0172549968623041,0.74700083929663
"ATP1B3",1901.95813650334,-0.43008427566951,0.180809670266527,-2.37865748571707,0.0173758128726406,0.74700083929663
"CDC25C",733.075418222366,-0.351743582192908,0.147901985154903,-2.37822083202274,0.017396404049733,0.74700083929663
"NCBP2",577.726451732821,0.296635870460338,0.124745366749285,2.37793096601753,0.0174100850077209,0.74700083929663
"ADAMTSL5",65.3427665148432,1.22697665402006,0.516276352069169,2.37658891231895,0.0174735496488254,0.74700083929663
"NACA",3437.34750183186,0.395224114694157,0.166306480242199,2.37648054434545,0.0174786831226568,0.74700083929663
"ZNF43",515.8964816771,-0.513290868502003,0.216081573091592,-2.37544951731924,0.0175275898341542,0.74700083929663
"H3-3A",1677.22466645132,-0.434078122421808,0.182746117691845,-2.37530694443409,0.0175343622043275,0.74700083929663
"LINC02035",57.9530737978651,-0.816311650072936,0.343744053383248,-2.37476588187785,0.0175600841520636,0.74700083929663
"H2BC12",33904.4848823245,-0.579899720755432,0.244259079007175,-2.37411736387657,0.0175909580771744,0.74700083929663
"GZMB",1681.32775872805,1.25300919534025,0.527864561646454,2.373732366939,0.0176093090836643,0.74700083929663
"ADIPOR1",1160.70320612694,0.442444528636941,0.18657416470826,2.37141369132632,0.0177201847821194,0.74984821431102
"SHOC1",2378.74290686038,0.505476366474667,0.213365723574637,2.36906077511483,0.0178333227717188,0.749930967793005
"RPL37P23",49.5752735151734,1.29577589862288,0.547190566317573,2.36805233566628,0.0178820061702384,0.749930967793005
"RARA",1786.27606460879,0.578096068765356,0.244129677304734,2.36798768239778,0.0178851313378805,0.749930967793005
"HLA-B",14198.4164751181,1.05818799600425,0.447077845248678,2.36689875655917,0.0179378390716857,0.749930967793005
"TRAF1",2996.01215238512,0.579342687530246,0.244775281038629,2.36683493967194,0.0179409322438518,0.749930967793005
"AP2S1",454.578326124537,0.429324316430505,0.181657995520657,2.36336592397159,0.0181097782506726,0.755146909148485
"GDPD5",1801.01030840605,0.711668337114825,0.301690728475598,2.35893340412145,0.0183275444573483,0.76237246822824
"INPP1",526.141959587732,0.444085453919365,0.18836279322802,2.35760707467204,0.0183931500085358,0.763248922145974
"TBC1D13",298.566719445953,0.449731200790128,0.190862001253408,2.356316070442,0.0184572055603421,0.764056978002761
"SCRN3",617.636178338607,0.39352043521599,0.167235020385074,2.35309825842621,0.0186177136914352,0.768543021400482
"TLR9",116.090524112227,0.994992403496451,0.4229782266693,2.35234898810613,0.0186552629771619,0.768543021400482
"TOMM22",239.53352932418,0.756384420180868,0.32180875415875,2.35041592376241,0.0187524436051529,0.770693953249664
"CD72",600.534590252576,0.518153531150833,0.220774188597919,2.34698419430956,0.0189260576160024,0.774116409124221
"GOLIM4",2026.28378126066,0.539299011087841,0.229894606923919,2.34585325120878,0.0189835800853246,0.774620465481649
"ZNF726",171.761457752971,-0.837978775994696,0.357517138519936,-2.343884210597,0.0190840950275686,0.776872257915607
"C1orf162",240.550696177919,1.37056700469134,0.585284079911323,2.34171242945646,0.0191954987182894,0.779082339893744
